,id,t_start,t_end,mode,algo,msgsize,itertot,comment,msg_bytes,iterations,benchmark_power_W,baseline_power_W,energy_J,energy_raw_including_baseline_power_J,ALGONAME,ALGOSIZE,VECLENBYTES,ITERATIONSTOTAL,AVGTIMEPERITERATIONNSEC,THROUGHPUT_Gbitpersec,RUNTIME_SEC,ITERATIONS_10SEC,ITERATIONS_20SEC,TIMEsec_10kITER,MINITERNEEDED_10sOR10k,MINITERNEEDED_20sOR10k,STARTTEMP,ENDTEMP,TEMPCHANGE,INPUTDATATYPE,DATE,TIME,FILENAME,NOTE,segment_time_s,latency_per_iter_s_emeter,latency_per_iter_s,hashsize_bits,energy_per_iter_J,E_per_iter_w_baseline_J,hash_bits,info_bits,energy_per_info_bit_J,E_per_info_bit_w_baseline_J,tempdelta_C,label
47,69,328.72158314294444,349.0737924466938,benchmark,PMHID,262144,2417315,20.352s,262144,2417315,3.5306265047581795,2.636949103447707,18.188310214476942,71.85605029117889,PMHID,64,262144.0,2417315.0,8419.46,249.0839079940994,20.352,1187724.0,2375449.0,0.08,1187724.0,2375449.0,55.6,56.2,0.6000000000000014,random,2026-02-12,18:23:29,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/PMHID-64/PMHID-64-262144-2417315-random-20260212_181840.log,,20.352209303749362,8.419345142751095e-06,8.419459999999998e-06,64,7.524178774581278e-06,2.972556340037558e-05,64,2097152,3.587808024683608e-12,1.4174253177821912e-11,0.6000000000000014,PMHID-64-262144B
48,73,357.0916118209606,376.7071553616929,benchmark,PMHID,524288,1183219,19.616s,524288,1183219,3.551692672591714,2.6380241891256415,17.922128563664792,69.66840690696381,PMHID,64,524288.0,1183219.0,16578.26,253.00025455023626,19.616,603199.0,1206399.0,0.17,603199.0,1206399.0,56.2,55.6,-0.6000000000000014,random,2026-02-12,18:23:57,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/PMHID-64/PMHID-64-524288-1183219-random-20260212_181840.log,,19.61554354073229,1.6578117441261752e-05,1.6578259999999997e-05,64,1.514692424958084e-05,5.888039906979503e-05,64,4194304,3.6113081573440645e-12,1.4038181083153494e-11,-0.6000000000000014,PMHID-64-524288B
49,77,384.7300947370927,404.95102721179177,benchmark,PMHID,1048576,602982,20.221s,1048576,602982,3.6575506033726284,2.639324637912232,20.589503235663543,73.95910851769631,PMHID,64,1048576.0,602982.0,33535.15,250.1437446977276,20.221,298194.0,596389.0,0.34,298194.0,596389.0,56.8,56.8,0.0,random,2026-02-12,18:24:25,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/PMHID-64/PMHID-64-1048576-602982-random-20260212_181840.log,,20.220932474699055,3.35348857423589e-05,3.353515e-05,64,3.414613244784014e-05,0.0001226555826172196,64,8388608,4.070536190013902e-12,1.4621684863235903e-11,0.0,PMHID-64-1048576B
50,81,412.98328498925366,433.535583937281,benchmark,PMHID,2097152,302933,20.552s,2097152,302933,3.625862695535403,2.639763922779146,20.26662078157675,74.51983807475108,PMHID,64,2097152.0,302933.0,67844.54,247.28911125346275,20.552,147395.0,294791.0,0.68,147395.0,294791.0,56.2,56.8,0.5999999999999943,random,2026-02-12,18:24:53,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/PMHID-64/PMHID-64-2097152-302933-random-20260212_181840.log,,20.552298948027328,6.784437135613264e-05,6.784454e-05,64,6.69013305964578e-05,0.0002459944544660076,64,16777216,3.98763004520284e-12,1.4662412075162387e-11,0.5999999999999943,PMHID-64-2097152B
51,9,48.64031580956069,56.969738083906925,benchmark,PMHID,32,386922035,8.329s,32,386922035,3.453805402071337,2.6598207143387955,6.613487294718747,28.76825143798181,PMHID,8,32.0,386922035.0,21.53,11.890385508592662,8.330,464468183.0,928936367.0,0.00,464468183.0,928936367.0,56.8,56.8,0.0,random,2026-02-12,17:16:14,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/PMHID-8/PMHID-8-32-386922035-random-20260212_171607.log,,8.329422274346236,2.1527391879726457e-08,2.153e-08,8,1.7092557922473315e-08,7.43515458817997e-08,8,256,6.676780438466139e-11,2.904357261007801e-10,0.0,PMHID-8-32B
52,13,64.98202750211918,76.4369031296851,benchmark,PMHID,64,267630135,11.455s,64,267630135,3.404348572242436,2.654209706834882,8.592812508709054,38.99644629847678,PMHID,8,64.0,267630135.0,42.8,11.962616822429908,11.455,233644859.0,467289719.0,0.00,233644859.0,467289719.0,56.8,57.3,0.5,random,2026-02-12,17:16:30,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/PMHID-8/PMHID-8-64-267630135-random-20260212_171607.log,,11.454875627565926,4.2801142806903735e-08,4.28e-08,8,3.210704395717266e-08,1.457102216776776e-07,8,512,6.270907022885286e-11,2.845902767142141e-10,0.5,PMHID-8-64B
53,17,84.44939734793361,97.5934636744941,benchmark,PMHID,128,215100021,13.144s,128,215100021,3.444222982226707,2.6538119749714917,10.389278793873657,45.27115259623752,PMHID,8,128.0,215100021.0,61.11,16.756668303060053,13.145,163639338.0,327278677.0,0.00,163639338.0,327278677.0,55.1,56.8,1.6999999999999957,random,2026-02-12,17:16:50,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/PMHID-8/PMHID-8-128-215100021-random-20260212_171607.log,,13.144066326560491,6.110676449706386e-08,6.111e-08,8,4.829975722723736e-08,2.1046558891892216e-07,8,1024,4.7167731667223986e-11,2.0553280167863492e-10,1.6999999999999957,PMHID-8-128B
54,20,105.6059578927426,120.35135570274616,benchmark,PMHID,256,160307790,14.745s,256,160307790,3.4992201388159514,2.6498997972503235,12.523631597568075,51.59745215247787,PMHID,8,256.0,160307790.0,91.98,22.265709936942812,14.745,108719286.0,217438573.0,0.00,108719286.0,217438573.0,56.8,56.8,0.0,random,2026-02-12,17:17:11,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/PMHID-8/PMHID-8-256-160307790-random-20260212_171607.log,,14.745397810003567,9.198179208885337e-08,9.198000000000001e-08,8,7.81224143728017e-08,3.218649084519091e-07,8,2048,3.814571014296958e-11,1.5716059983003373e-10,0.0,PMHID-8-256B
55,24,128.36415712104903,144.9893120637783,benchmark,PMHID,512,104536901,16.625s,512,104536901,3.5205222855170764,2.6490531216945317,14.488374678309127,58.529285776446464,PMHID,8,512.0,104536901.0,159.03,25.75614663899893,16.625,62881217.0,125762434.0,0.00,62881217.0,125762434.0,56.2,56.8,0.5999999999999943,random,2026-02-12,17:17:33,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/PMHID-8/PMHID-8-512-104536901-random-20260212_171607.log,,16.625154942729267,1.5903623298273656e-07,1.5903e-07,8,1.3859579287039633e-07,5.598911505559789e-07,8,4096,3.3836863493749104e-11,1.3669217542870578e-10,0.5999999999999943,PMHID-8-512B
56,28,153.00180628202682,171.12486868989262,benchmark,PMHID,1024,63869195,18.123s,1024,63869195,3.556122608352831,2.64968712673456,16.427452537241773,64.44789312564674,PMHID,8,1024.0,63869195.0,283.75,28.870484581497795,18.123,35242290.0,70484581.0,0.00,35242290.0,70484581.0,56.2,57.3,1.0999999999999943,random,2026-02-12,17:17:58,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/PMHID-8/PMHID-8-1024-63869195-random-20260212_171607.log,,18.123062407865802,2.837527920598624e-07,2.8375e-07,8,2.572046279468807e-07,1.0090606766790586e-06,8,8192,3.139704930992196e-11,1.2317635213367414e-10,1.0999999999999943,PMHID-8-1024B
57,32,179.13746530815925,198.1815134790438,benchmark,PMHID,2048,35055124,19.044s,2048,35055124,3.5647618470366713,2.655031837800741,17.325004248219148,67.88755846252855,PMHID,8,2048.0,35055124.0,543.25,30.15922687528762,19.044,18407731.0,36815462.0,0.01,18407731.0,36815462.0,56.8,56.8,0.0,random,2026-02-12,17:18:24,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/PMHID-8/PMHID-8-2048-35055124-random-20260212_171607.log,,19.044048170884537,5.432600429792956e-07,5.4325e-07,8,4.942217362636957e-07,1.936594446578724e-06,8,16384,3.016490089500096e-11,1.182003446398147e-10,0.0,PMHID-8-2048B
58,36,206.19390529727417,225.4798223109706,benchmark,PMHID,4096,18271514,19.286s,4096,18271514,3.5693978682283207,2.654161317900672,17.65124111606888,68.83916949134203,PMHID,8,4096.0,18271514.0,1055.51,31.044708245303223,19.286,9474093.0,18948186.0,0.01,9474093.0,18948186.0,56.2,56.2,0.0,random,2026-02-12,17:18:51,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/PMHID-8/PMHID-8-4096-18271514-random-20260212_171607.log,,19.285917013696434,1.0555182790926047e-06,1.05551e-06,8,9.660524637459643e-07,3.7675678923674324e-06,8,32768,2.9481581535216196e-11,1.1497704749656471e-10,0.0,PMHID-8-4096B
59,40,233.49241892923723,252.67296632428275,benchmark,PMHID,8192,9259730,19.181s,8192,9259730,3.562550267622082,2.6546230640554427,17.41460871017194,68.33172400230528,PMHID,8,8192.0,9259730.0,2071.37,31.63896358448756,19.180,4827722.0,9655445.0,0.02,4827722.0,9655445.0,56.8,56.8,0.0,random,2026-02-12,17:19:19,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/PMHID-8/PMHID-8-8192-9259730-random-20260212_171607.log,,19.180547395045522,2.0713938090036665e-06,2.0713699999999998e-06,8,1.880682126819242e-06,7.379451020959065e-06,8,65536,2.8696931866748688e-11,1.1260148652586464e-10,0.0,PMHID-8-8192B
60,43,260.6853581425132,281.07033455074816,benchmark,PMHID,16384,4827559,20.385s,16384,4827559,3.563239550019179,2.655228079646375,18.509876306050643,72.6366314802211,PMHID,8,16384.0,4827559.0,4222.56,31.04088515024061,20.385,2368231.0,4736463.0,0.04,2368231.0,4736463.0,56.2,56.2,0.0,random,2026-02-12,17:19:46,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/PMHID-8/PMHID-8-16384-4827559-random-20260212_171607.log,,20.384976408234934,4.222626053505495e-06,4.222560000000001e-06,8,3.834210271909808e-06,1.504624417437904e-05,8,131072,2.925270288017127e-11,1.1479373301985961e-10,0.0,PMHID-8-16384B
61,46,289.08334076908733,308.8985634764733,benchmark,PMHID,32768,2418066,19.815s,32768,2418066,3.561431127705937,2.6555567692088697,17.950156343639105,70.57060235344127,PMHID,8,32768.0,2418066.0,8194.59,31.98988601016036,19.815,1220317.0,2440634.0,0.08,1220317.0,2440634.0,56.2,56.8,0.5999999999999943,random,2026-02-12,17:20:14,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/PMHID-8/PMHID-8-32768-2418066-random-20260212_171607.log,,19.815222707386,8.194657510335118e-06,8.19459e-06,8,7.42335252372727e-06,2.9184729595239035e-05,8,262144,2.831784257403286e-11,1.1133090818496336e-10,0.5999999999999943,PMHID-8-32768B
62,50,316.91197929488493,336.96384844415843,benchmark,PMHID,65536,1209343,20.052s,65536,1209343,3.582120224046364,2.656426866358522,18.56194244176478,71.82826430674885,PMHID,8,65536.0,1209343.0,16580.65,31.6204732625078,20.052,603112.0,1206225.0,0.17,603112.0,1206225.0,56.8,57.3,0.5,random,2026-02-12,17:20:42,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/PMHID-8/PMHID-8-65536-1209343-random-20260212_171607.log,,20.0518691492735,1.658079564629183e-05,1.6580650000000002e-05,8,1.534878230722366e-05,5.9394451621044524e-05,8,524288,2.9275478949019737e-11,1.1328592609604745e-10,0.5,PMHID-8-65536B
63,53,344.97787866267885,365.1611270352071,benchmark,PMHID,131072,605479,20.183s,131072,605479,3.689172887351146,2.6565081402107973,20.84261497755171,74.45957794447517,PMHID,8,131072.0,605479.0,33333.89,31.456754672196976,20.183,299994.0,599989.0,0.33,299994.0,599989.0,56.8,57.9,1.1000000000000014,random,2026-02-12,17:21:10,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/PMHID-8/PMHID-8-131072-605479-random-20260212_171607.log,,20.183248372528226,3.333434912280727e-05,3.333389e-05,8,3.442334907990485e-05,0.0001229763178317913,8,1048576,3.2828663902191976e-11,1.172793558423913e-10,1.1000000000000014,PMHID-8-131072B
64,57,373.17679565401744,393.066053574508,benchmark,PMHID,262144,301458,19.889s,262144,301458,3.681785540994077,2.6591447283776137,20.339642153218694,73.2280504849975,PMHID,8,262144.0,301458.0,65975.95,31.78661315221683,19.889,151570.0,303140.0,0.66,151570.0,303140.0,56.8,57.9,1.1000000000000014,random,2026-02-12,17:21:38,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/PMHID-8/PMHID-8-262144-301458-random-20260212_171607.log,,19.889257920490536,6.597687877080899e-05,6.597595e-05,8,6.747089861015032e-05,0.00024291294470539014,8,2097152,3.2172631554675256e-11,1.1582991824407107e-10,1.1000000000000014,PMHID-8-262144B
65,63,401.0845893938259,421.0936553355231,benchmark,PMHID,524288,151433,20.009s,524288,151433,3.7339863105133553,2.654491166864546,21.59979716836808,74.71368305089482,PMHID,8,524288.0,151433.0,132129.46,31.74389723533268,20.009,75683.0,151366.0,1.32,75683.0,151366.0,57.3,57.9,0.6000000000000014,random,2026-02-12,17:22:06,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/PMHID-8/PMHID-8-524288-151433-random-20260212_171607.log,,20.0090659416972,0.00013213147690197777,0.00013212945999999999,8,0.00014263599854964296,0.0004933778175886023,8,4194304,3.4007072102938404e-11,1.1763043822970446e-10,0.6000000000000014,PMHID-8-524288B
66,67,429.1182327559104,449.5930139800413,benchmark,PMHID,1048576,75482,20.475s,1048576,75482,3.8537996049822096,2.6589885960327018,24.463601977765286,78.90580469098846,PMHID,8,1048576.0,75482.0,271249.34,30.92581902687763,20.474,36866.0,73732.0,2.71,36866.0,73732.0,56.8,58.4,1.6000000000000014,random,2026-02-12,17:22:34,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/PMHID-8/PMHID-8-1048576-75482-random-20260212_171607.log,,20.47478122413088,0.00027125382507261174,0.00027124934000000004,8,0.00032409848676194703,0.001045359220621982,8,8388608,3.863555035137499e-11,1.2461653001570488e-10,1.6000000000000014,PMHID-8-1048576B
67,73,457.6296746025673,477.8249037772162,benchmark,PMHID,2097152,37878,20.195s,2097152,37878,3.9546921629657197,2.6655509337840226,26.03462926761454,79.8660374975353,PMHID,8,2097152.0,37878.0,533156.95,31.46768695409485,20.195,18756.0,37512.0,5.33,18756.0,37512.0,56.8,58.4,1.6000000000000014,random,2026-02-12,17:23:03,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/PMHID-8/PMHID-8-2097152-37878-random-20260212_171607.log,,20.195229174648887,0.0005331651400456435,0.0005331569499999999,8,0.0006873285090980132,0.002108507246885667,8,16777216,4.096797162878592e-11,1.2567682545695705e-10,1.6000000000000014,PMHID-8-2097152B
68,11,42.82102534275596,61.3680238963628,benchmark,RMID,32,29692092,18.547s,32,29692092,3.656038732993518,2.65708860447033,18.527614386859387,67.80862501847639,RMID,16,32.0,29692092.0,624.63,0.4098426268350864,18.547,16009477.0,32018955.0,0.01,16009477.0,32018955.0,56.2,56.8,0.5999999999999943,random,2026-02-12,16:33:20,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RMID-16/RMID-16-32-29692092-random-20260212_163313.log,,18.54699855360684,6.246443852325004e-07,6.2463e-07,16,6.239915458587218e-07,2.2837267585751922e-06,16,256,2.437466976010632e-09,8.920807650684345e-09,0.5999999999999943,RMID-16-32B
69,13,69.38103014524805,88.2850975634189,benchmark,RMID,64,27656396,18.904s,64,27656396,3.6607950976388572,2.6509058102891987,19.091101083657364,69.20400050347988,RMID,16,64.0,27656396.0,683.53,0.7490527116585959,18.904,14629935.0,29259871.0,0.01,14629935.0,29259871.0,56.2,56.8,0.5999999999999943,random,2026-02-12,16:33:47,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RMID-16/RMID-16-64-27656396-random-20260212_163313.log,,18.904067418170854,6.835332925581068e-07,6.8353e-07,16,6.902960560608607e-07,2.5022783338609944e-06,16,512,1.3482344844938685e-09,4.887262370822255e-09,0.5999999999999943,RMID-16-64B
